9,13,40,0.00,0.01,0.00,0.00,3.05,0.01
9,13,42,0.00,0.04,0.00,0.00,3.63,0.01
9,13,43,0.00,0.01,0.00,0.00,3.30,0.01
9,13,44,0.00,0.03,0.00,0.00,3.02,0.00
9,13,45,0.00,0.03,0.00,0.00,3.87,0.01
9,13,46,0.00,0.04,0.00,0.00,3.57,0.00
9,13,47,0.00,-0.01,0.00,0.00,3.11,0.00
9,15,27,0.00,-0.00,-0.00,0.00,3.30,0.01
9,15,28,0.00,-0.00,-0.00,0.00,3.50,0.00
9,15,40,0.00,-0.02,-0.00,0.00,3.43,0.01
9,15,41,0.00,-0.03,-0.00,0.00,3.35,0.01
9,15,42,0.00,-0.04,-0.00,0.00,3.53,0.01
9,15,43,0.00,-0.03,-0.00,0.00,3.32,0.01
9,15,45,0.00,-0.02,-0.00,0.00,3.43,0.00
9,15,46,0.00,-0.02,-0.00,0.00,3.30,0.01
9,15,47,0.00,-0.02,-0.00,0.00,3.59,0.01
9,15,48,0.00,-0.03,-0.00,0.00,3.51,0.00
9,15,49,0.00,-0.01,0.00,0.00,3.50,0.01
9,15,50,0.00,-0.03,-0.00,0.00,3.50,0.01
9,15,51,0.00,-0.03,-0.00,0.00,3.35,0.01
9,15,53,0.00,-0.02,-0.00,0.00,3.37,0.00
9,15,54,0.00,-0.03,-0.00,0.00,3.39,0.00
9,15,55,0.00,-0.01,-0.00,0.00,3.35,0.01
9,15,56,0.00,-0.03,-0.00,0.00,3.34,0.01
9,15,57,0.00,-0.03,-0.00,0.00,3.48,0.01
9,15,58,0.00,-0.03,-0.00,0.00,3.45,0.01
9,16,0,0.00,-0.02,-0.00,0.00,3.60,0.00
9,16,1,0.00,-0.04,-0.00,0.00,3.51,0.01
9,16,2,0.00,-0.03,-0.00,0.00,3.45,0.01
9,16,3,0.00,-0.03,-0.00,0.00,3.43,0.01
9,16,4,0.00,-0.01,-0.00,0.00,3.40,0.01
9,16,5,0.00,-0.03,-0.00,0.00,3.37,0.01
9,16,7,0.00,-0.02,-0.00,0.00,3.32,0.00
9,16,8,0.00,-0.02,-0.00,0.00,3.31,0.01
9,16,9,0.00,-0.02,-0.00,0.00,3.43,0.00
9,16,10,0.00,-0.03,-0.00,0.00,3.43,0.01
9,16,11,0.00,-0.02,-0.00,0.00,3.56,0.01
9,16,12,0.00,-0.01,-0.00,0.00,3.60,0.01
9,16,14,0.00,-0.02,-0.00,0.00,3.58,0.00
9,16,24,0.00,0.02,0.00,0.00,3.40,0.01
9,16,25,0.00,0.04,0.00,0.00,3.35,0.00
9,16,26,0.00,0.03,0.00,0.00,3.93,0.01
9,16,28,0.00,0.03,0.00,0.00,3.73,0.01
9,16,29,0.00,0.01,0.00,0.00,3.77,0.01
9,16,30,0.00,0.02,0.00,0.00,3.10,0.02
9,16,31,0.00,0.02,0.00,0.00,3.25,0.01
9,16,32,0.00,0.03,0.00,0.00,2.97,0.00
9,16,34,0.01,0.03,0.00,0.00,2.93,0.01
9,16,35,0.00,0.02,0.00,0.00,3.02,0.01
9,16,36,0.00,0.00,0.00,0.00,3.80,0.00
9,16,37,0.00,0.01,0.00,0.00,3.57,0.01
9,16,38,0.00,0.01,0.00,0.00,3.86,0.00
9,16,40,0.00,0.02,0.00,0.00,3.08,0.00
9,16,41,0.00,0.02,0.00,0.00,3.71,0.00
9,16,42,0.00,0.03,0.00,0.00,2.95,0.00
9,16,43,0.00,0.02,-0.00,0.00,4.06,0.00
9,16,44,0.00,0.02,0.00,0.00,2.98,0.01
9,16,46,0.01,0.02,0.00,0.00,3.79,0.01
9,16,47,0.00,0.03,0.00,0.00,3.24,0.01
9,16,48,0.00,0.03,0.00,0.00,3.50,0.01
9,16,49,0.00,0.03,0.00,0.00,3.48,0.01
9,16,50,0.00,0.04,0.00,0.00,3.39,0.00
9,16,51,0.00,0.04,0.00,0.00,3.07,0.01
9,16,53,0.00,0.01,0.00,0.00,3.49,0.00
9,16,54,0.00,0.04,0.00,0.00,2.95,0.00
9,16,55,0.00,0.03,0.00,0.00,3.90,0.01
9,16,56,0.00,0.02,0.00,0.00,3.03,0.01
9,16,57,0.00,0.04,0.00,0.00,3.91,0.01
9,16,59,0.00,0.04,0.00,0.00,3.30,0.00
9,17,0,0.00,0.02,0.00,0.00,3.64,0.00
9,17,1,0.00,0.03,0.00,0.00,3.66,0.01
9,17,2,0.00,0.04,0.00,0.00,3.52,0.01
9,17,3,0.00,0.03,0.00,0.00,3.61,0.00
9,17,5,0.00,0.03,0.00,0.00,3.41,0.01
9,17,6,0.00,0.02,0.00,0.00,3.37,0.01
9,17,7,0.00,0.03,0.00,0.00,3.45,0.01
9,17,8,0.00,0.02,0.00,0.00,3.16,0.00
9,17,9,0.00,0.03,0.00,0.00,3.78,0.01
9,17,11,0.00,0.04,0.00,0.00,3.03,0.00
9,17,12,0.00,0.03,0.00,0.00,4.06,0.01
9,17,13,0.00,0.05,0.00,0.00,3.08,0.01
9,17,14,0.00,0.03,0.00,0.00,3.48,0.01
9,17,15,0.00,0.03,0.00,0.00,3.53,0.01
9,17,17,0.00,0.03,-0.00,0.00,3.28,0.01
9,17,18,0.00,0.02,-0.00,0.00,3.24,0.00
9,17,19,0.00,0.02,0.00,0.00,3.54,0.00
9,17,20,0.00,0.02,0.00,0.00,3.78,0.01
9,17,21,0.00,0.02,-0.00,0.00,3.33,0.00
9,17,22,0.00,0.01,-0.00,0.00,3.40,0.00
9,17,24,0.00,0.03,0.00,0.00,3.57,0.01
9,17,25,0.00,0.02,0.00,0.00,3.43,0.00
9,17,26,0.00,0.02,0.00,0.00,3.16,0.01
9,17,27,0.00,0.02,0.00,0.00,3.44,0.00
9,17,28,0.00,0.03,0.00,0.00,3.74,0.00
9,17,30,0.00,0.03,0.00,0.00,3.75,0.01
9,17,31,0.00,0.02,0.00,0.00,3.41,0.00
9,17,32,0.00,0.02,0.00,0.00,3.18,0.01
9,17,33,0.00,0.01,-0.00,0.00,3.32,0.01
9,17,34,0.00,0.03,0.00,0.00,3.50,0.01
9,17,35,0.00,0.02,0.00,0.00,3.51,0.01
9,17,37,0.00,0.02,0.00,0.00,3.56,0.00
9,17,38,0.00,0.01,0.00,0.00,3.78,0.01
9,17,39,0.00,0.01,0.00,0.00,3.57,0.01
9,17,40,0.00,0.03,0.00,0.00,3.19,0.01
9,17,41,0.00,0.01,-0.00,0.00,3.24,0.00
9,17,43,0.00,0.04,0.00,0.00,3.39,0.01
9,17,44,0.00,0.02,0.00,0.00,3.53,0.01
9,17,45,0.00,0.01,-0.00,0.00,3.55,0.01
9,17,46,0.00,0.02,0.00,0.00,3.25,0.01
9,17,47,0.00,0.03,0.00,0.00,3.28,0.01
9,17,48,0.00,0.02,0.00,0.00,3.60,0.01
9,17,50,0.00,0.04,0.00,0.00,3.72,0.01
9,17,51,0.00,0.03,0.00,0.00,3.62,0.01
9,17,52,0.00,0.04,0.00,0.00,3.25,0.01
9,17,53,0.00,0.03,-0.00,0.00,3.62,0.01
9,17,54,0.01,0.03,0.00,0.00,3.62,0.00
9,17,56,0.00,0.02,0.00,0.00,3.19,0.01
9,17,57,0.00,0.01,0.00,0.00,3.27,0.00
9,17,58,0.00,0.01,0.00,0.00,3.52,0.01
9,17,59,0.00,0.05,0.00,0.00,3.58,0.00
9,18,0,0.00,0.04,0.00,0.00,3.76,0.01
9,18,1,0.00,0.01,-0.00,0.00,3.67,0.01
9,18,3,0.00,0.01,0.00,0.00,3.27,0.01
9,18,4,0.00,0.02,0.00,0.00,3.26,0.01
9,18,5,0.00,0.00,-0.00,0.00,3.26,0.01
9,18,6,0.00,0.00,-0.00,0.00,3.25,0.00
9,18,7,0.00,0.00,-0.00,0.00,3.47,0.01
9,18,9,0.00,0.02,0.00,0.00,3.21,0.01
9,18,10,0.00,0.04,0.00,0.00,3.19,0.00
9,18,11,0.00,0.01,0.00,0.00,3.30,0.01
9,18,12,0.00,0.05,0.00,0.00,3.47,0.01
9,18,13,0.00,0.04,0.00,0.00,3.66,0.00
9,18,14,0.00,0.02,0.00,0.00,3.62,0.01
9,18,16,0.00,0.04,0.00,0.00,3.46,0.01
9,18,17,0.00,0.03,0.00,0.00,3.21,0.01
9,18,18,0.00,0.02,0.00,0.00,3.22,0.00
9,18,19,0.00,0.03,0.00,0.00,3.36,0.00
9,18,20,0.00,0.04,0.00,0.00,3.47,0.01
9,18,22,0.00,0.01,0.00,0.00,3.47,0.01
9,18,23,0.00,0.02,0.00,0.00,3.25,0.01
9,18,24,0.00,0.03,0.00,0.00,3.65,0.01
9,18,25,0.00,0.03,0.00,0.00,3.52,0.01
9,18,26,0.00,0.02,0.00,0.00,3.29,0.00
9,18,27,0.00,0.03,-0.00,0.00,3.17,0.01
9,18,29,0.00,0.01,-0.00,0.00,3.29,0.01
9,18,30,0.00,0.04,0.00,0.00,3.50,0.01
9,18,31,0.00,0.01,-0.00,0.00,3.64,0.00
9,18,32,0.00,0.02,-0.00,0.00,3.30,0.01
9,18,33,0.00,0.00,-0.00,0.00,3.19,0.01
9,18,35,0.00,0.03,0.00,0.00,3.43,0.00
9,18,36,0.00,0.01,0.00,0.00,3.41,0.01
9,18,37,0.00,0.04,0.00,0.00,3.62,0.00
9,18,38,0.00,0.02,0.00,0.00,3.52,0.01
9,18,39,0.00,0.02,0.00,0.00,3.25,0.01
9,18,40,0.00,0.03,0.00,0.00,3.48,0.00
9,18,42,0.00,0.02,0.00,0.00,3.48,0.01
9,18,43,0.00,0.03,0.00,0.00,3.36,0.00
9,18,44,0.00,0.03,0.00,0.00,3.26,0.01
9,18,45,0.00,0.03,0.00,0.00,3.17,0.01
9,18,46,0.00,0.03,0.00,0.00,3.39,0.01
9,18,48,0.00,0.01,0.00,0.00,3.30,0.00
9,18,49,0.00,0.02,0.00,0.00,3.55,0.01
9,18,50,0.00,0.03,0.00,0.00,3.34,0.00
9,18,51,0.00,0.00,-0.00,0.00,3.18,0.00
9,18,52,0.00,0.03,0.00,0.00,3.22,0.01
9,18,53,0.00,0.02,0.00,0.00,3.59,0.00
9,18,55,0.00,0.02,-0.00,0.00,3.09,0.01
9,18,56,0.00,0.01,0.00,0.00,3.21,0.00
9,18,57,0.00,0.04,0.00,0.00,3.50,0.01
9,18,58,0.00,0.02,0.00,0.00,3.52,0.01
9,18,59,0.00,0.04,0.00,0.00,3.17,0.01
9,19,1,0.00,0.02,0.00,0.00,3.22,0.01
9,19,2,0.00,0.02,0.00,0.00,3.56,0.01
9,19,3,0.00,0.03,0.00,0.00,3.68,0.00
9,19,4,0.00,0.02,0.00,0.00,3.48,0.00
9,19,5,0.00,0.02,-0.00,0.00,3.22,0.02
9,19,6,0.00,0.02,0.00,0.00,3.28,0.00
9,19,8,0.00,0.02,0.00,0.00,3.34,0.01
9,21,12,0.00,-0.01,-0.00,0.00,3.40,0.00
9,21,13,0.00,0.00,-0.00,0.00,3.38,0.00
9,21,14,0.00,-0.01,-0.00,0.00,3.43,0.00
9,21,25,0.00,0.02,0.00,0.00,3.95,0.00
9,21,27,0.00,0.01,-0.00,0.00,2.98,0.01
9,21,28,0.00,0.01,0.00,0.00,3.31,0.00
9,21,29,0.00,0.02,0.00,0.00,3.97,0.01
9,21,30,0.00,0.01,0.00,0.00,3.47,0.00
9,21,31,0.00,0.03,0.00,0.00,2.96,0.00
9,21,33,0.00,0.03,0.00,0.00,3.78,0.01
9,21,34,0.00,0.01,0.00,0.00,3.56,0.01
9,21,35,0.00,0.01,0.00,0.00,2.91,0.01
9,21,36,0.00,0.03,0.00,0.00,3.80,0.01
9,21,37,0.00,0.04,0.00,0.00,3.54,0.02
9,21,38,0.00,0.01,0.00,0.00,3.86,0.01
9,21,40,0.00,0.01,0.00,0.00,3.16,0.00
9,21,41,0.00,0.03,0.00,0.00,2.97,0.01
9,21,42,0.00,0.03,0.00,0.00,4.09,0.00
9,21,43,0.00,0.02,0.00,0.00,3.73,0.00
9,21,44,0.00,0.02,0.00,0.00,3.01,0.01
9,21,46,0.00,0.02,0.00,0.00,3.59,0.01
9,21,47,0.00,-0.00,-0.00,0.00,3.29,0.01
9,21,48,0.00,0.02,-0.00,0.00,2.94,0.01
9,21,49,0.00,0.02,-0.00,0.00,4.07,0.01
9,21,50,0.00,0.01,0.00,0.00,3.30,0.01
9,21,52,0.00,0.01,0.00,0.00,3.56,0.01
9,21,53,0.00,0.02,0.00,0.00,4.04,0.01
9,21,54,0.00,0.02,0.00,0.00,4.03,0.01
9,21,55,0.00,0.02,0.00,0.00,3.21,0.01
9,21,56,0.00,0.01,0.00,0.00,3.23,0.01
9,21,57,0.00,0.03,0.00,0.00,3.71,0.01
9,21,59,0.00,0.02,0.00,0.00,2.99,0.01
9,22,0,0.00,0.03,0.00,0.00,3.89,0.01
9,22,1,0.00,0.01,-0.00,0.00,3.54,0.00
9,22,2,0.00,0.01,0.00,0.00,3.02,0.01
9,22,3,0.00,0.03,0.00,0.00,3.89,0.01
9,22,5,0.00,0.03,-0.00,0.00,3.35,0.01
9,22,6,0.00,0.02,0.00,0.00,3.02,0.01
9,22,7,0.00,0.04,0.00,0.00,3.88,0.02
9,22,8,0.01,0.03,0.00,0.00,3.57,0.01
9,22,9,0.00,0.02,0.00,0.00,2.94,0.01
9,22,10,0.00,0.03,0.00,0.00,3.15,0.01
9,22,12,0.00,0.04,0.00,0.00,3.74,0.00
9,22,13,0.00,0.02,0.00,0.00,3.90,0.01
9,22,14,0.00,0.03,0.00,0.00,2.98,0.01
9,22,15,0.00,0.02,0.00,0.00,3.86,0.01
9,22,16,0.00,0.03,0.00,0.00,3.03,0.01
9,22,18,0.00,0.03,0.00,0.00,3.28,0.01
9,22,19,0.00,0.03,0.00,0.00,3.73,0.01
9,22,20,0.00,0.02,0.00,0.00,2.91,0.01
9,22,21,0.00,0.01,0.00,0.00,4.05,0.01
9,22,22,0.00,0.04,0.00,0.00,3.37,0.01
9,22,23,0.00,0.00,0.00,0.00,3.51,0.00
9,22,25,0.00,0.04,0.00,0.00,4.07,0.01
9,22,26,0.00,0.01,0.00,0.00,3.80,0.01
9,22,27,0.00,0.03,0.00,0.00,3.35,0.01
9,22,28,0.00,0.02,0.00,0.00,3.17,0.01
9,22,29,0.00,0.02,0.00,0.00,4.03,0.01
9,22,31,0.00,0.01,0.00,0.00,3.08,0.01
9,22,32,0.00,0.02,0.00,0.00,3.36,0.00
9,22,33,0.00,0.02,0.00,0.00,3.98,0.01
9,22,34,0.00,-0.00,-0.00,0.00,2.99,0.01
9,22,35,0.00,0.01,0.00,0.00,3.90,0.01
9,22,36,0.00,0.02,0.00,0.00,3.54,0.01
9,22,38,0.00,0.00,0.00,0.00,3.04,0.00
9,22,39,0.00,0.02,0.00,0.00,3.76,0.01
9,22,40,0.00,0.04,0.00,0.00,3.51,0.01
9,22,41,0.00,0.01,0.00,0.00,4.07,0.01
9,22,42,0.00,0.03,0.00,0.00,3.33,0.01
9,22,44,0.00,0.04,0.00,0.00,3.41,0.00
9,22,45,0.00,0.03,0.00,0.00,3.96,0.01
9,22,46,0.00,0.01,-0.00,0.00,2.93,0.01
9,22,47,0.00,0.04,0.00,0.00,3.42,0.01
9,22,48,0.00,0.02,0.00,0.00,3.78,0.00
9,22,50,0.00,0.00,-0.00,0.00,2.93,0.00
9,22,51,0.00,0.04,0.00,0.00,3.90,0.00
9,22,52,0.00,0.03,0.00,0.00,3.63,0.01
9,22,53,0.00,0.01,0.00,0.00,3.19,0.01
9,22,54,0.00,0.03,0.00,0.00,4.12,0.01
9,22,55,0.00,0.03,0.00,0.00,2.92,0.01
9,22,57,0.00,0.03,0.00,0.00,3.62,0.00
9,22,58,0.00,0.03,0.00,0.00,3.00,0.01
9,22,59,0.00,0.01,0.00,0.00,4.06,0.01
9,23,0,0.00,0.03,0.00,0.00,3.35,0.00
9,23,1,0.00,0.03,0.00,0.00,3.02,0.01
9,23,3,0.00,0.04,0.00,0.00,3.93,0.01
9,23,4,0.00,0.03,0.00,0.00,3.17,0.00
9,23,5,0.00,0.01,-0.00,0.00,3.26,0.01
9,23,6,0.00,0.01,0.00,0.00,4.10,0.01
9,23,7,0.00,0.03,0.00,0.00,3.08,0.00
9,23,8,0.00,0.02,0.00,0.00,3.32,0.01
9,23,10,0.00,0.01,-0.00,0.00,3.94,0.00
9,23,11,0.00,0.03,0.00,0.00,2.99,0.01
9,23,12,0.00,0.03,0.00,0.00,3.57,0.00
9,23,13,0.00,0.03,0.00,0.00,3.15,0.01
9,23,14,0.00,0.01,-0.00,0.00,3.98,0.00
9,23,16,0.00,0.04,0.00,0.00,3.03,0.00
9,23,17,0.00,0.03,0.00,0.00,3.38,0.01
9,23,18,0.00,0.02,0.00,0.00,3.69,0.01
9,23,19,0.00,0.03,-0.00,0.00,2.99,0.00
9,23,20,0.00,0.02,0.00,0.00,3.90,0.01
9,23,21,0.00,0.02,0.00,0.00,3.37,0.00
9,23,23,0.00,0.02,0.00,0.00,3.49,0.00
9,23,24,0.00,0.02,0.00,0.00,4.09,0.00
9,23,25,0.00,0.01,0.00,0.00,2.99,0.00
9,23,26,0.00,0.01,0.00,0.00,3.54,0.00
9,23,27,0.00,0.03,0.00,0.00,3.19,0.00
9,23,29,0.00,0.03,0.00,0.00,4.06,0.01
9,23,30,0.00,0.02,0.00,0.00,3.03,0.01
9,23,31,0.00,0.03,0.00,0.00,3.62,0.00
9,23,32,0.00,0.03,0.00,0.00,3.77,0.01
9,23,33,0.00,0.02,0.00,0.00,3.00,0.01
9,23,35,0.00,0.03,0.00,0.00,3.77,0.00
9,23,36,0.00,0.02,0.00,0.00,3.58,0.01
9,23,37,0.00,0.03,0.00,0.00,3.01,0.00
9,23,38,0.00,0.02,0.00,0.00,3.87,0.01
9,23,39,0.00,0.02,0.00,0.00,3.47,0.00
9,23,40,0.00,0.03,0.00,0.00,2.99,0.01
9,23,42,0.00,0.03,0.00,0.00,4.00,0.01
9,23,43,0.00,0.03,0.00,0.00,3.22,0.01
9,23,44,0.00,0.02,0.00,0.00,3.84,0.01
9,23,45,0.00,0.02,0.00,0.00,3.16,0.00
9,23,46,0.00,0.03,0.00,0.00,3.12,0.00
9,23,48,0.00,0.03,0.00,0.00,3.58,0.01
9,23,49,0.00,0.01,0.00,0.00,3.94,0.01
9,29,43,0.00,0.06,0.00,0.00,3.64,0.01
9,29,54,0.00,0.01,0.00,0.00,3.31,0.01
9,29,56,0.00,-0.01,-0.00,0.00,3.92,0.00
9,29,57,0.00,-0.02,-0.00,0.00,3.92,0.00
9,29,58,0.00,-0.00,-0.00,0.00,3.86,0.01
9,29,59,0.00,0.01,-0.00,0.00,3.96,0.01
9,30,0,0.00,-0.00,-0.00,0.00,3.67,0.00
9,30,1,0.00,-0.01,-0.00,0.00,3.49,0.01
9,30,3,0.00,-0.02,-0.00,0.00,3.61,0.01
9,30,4,0.00,0.01,-0.00,0.00,2.99,0.00
9,30,5,0.00,-0.01,0.00,0.00,3.96,0.01
9,30,6,0.00,0.01,-0.00,0.00,3.07,0.01
9,30,7,0.00,-0.02,-0.00,0.00,3.65,0.00
9,30,9,0.00,0.00,0.00,0.00,3.46,0.01
9,30,10,0.00,-0.01,-0.00,0.00,2.90,0.00
9,30,11,0.00,0.00,-0.00,0.00,3.79,0.01
9,30,12,0.00,0.00,0.00,0.00,3.27,0.00
9,30,13,0.00,0.00,0.00,0.00,2.82,0.01
9,30,15,0.00,0.02,0.00,0.00,3.89,0.00
9,30,16,0.00,-0.01,0.00,0.00,3.21,0.01
9,30,17,0.00,-0.01,-0.00,0.00,3.19,0.01
9,30,18,0.00,-0.01,-0.00,0.00,2.94,0.01
9,30,19,0.00,0.00,0.00,0.00,3.80,0.01
9,30,20,0.00,0.01,0.00,0.00,2.96,0.01
9,30,22,0.00,-0.01,-0.00,0.00,3.71,0.00
9,30,23,0.00,0.01,0.00,0.00,3.61,0.01
9,30,24,0.00,-0.01,-0.00,0.00,3.11,0.01
9,30,25,0.00,0.02,-0.00,0.00,3.80,0.01
9,30,26,0.00,0.02,0.00,0.00,2.93,0.00
9,30,28,0.00,-0.02,0.00,0.00,3.40,0.01
9,30,29,0.00,-0.01,0.00,0.00,3.42,0.01
9,30,30,0.00,-0.01,0.00,0.00,2.97,0.01
9,30,31,0.00,-0.00,0.00,0.00,3.95,0.01
9,30,32,0.00,-0.00,0.00,0.00,3.80,0.01
9,30,34,0.00,0.03,0.00,0.00,3.15,0.01
9,30,35,0.01,0.00,-0.00,0.00,3.50,0.01
9,30,36,0.00,-0.01,-0.00,0.00,3.44,0.01
9,30,37,0.00,-0.02,-0.00,0.00,3.02,0.01
9,30,38,0.00,-0.00,-0.00,0.00,3.87,0.01
9,30,39,0.00,0.00,0.00,0.00,3.82,0.01
9,30,41,0.00,-0.01,-0.00,0.00,2.99,0.00
9,30,42,0.00,-0.01,0.00,0.00,3.88,0.01
9,30,43,0.00,0.01,-0.00,0.00,3.29,0.01
9,30,44,0.00,0.02,0.00,0.00,3.25,0.00
9,30,45,0.00,-0.01,-0.00,0.00,3.70,0.00
9,30,47,0.00,-0.00,0.00,0.00,3.06,0.01
9,30,48,0.00,0.02,0.00,0.00,3.01,0.01
9,30,49,0.00,0.00,0.00,0.00,3.65,0.01
9,30,50,0.00,-0.00,0.00,0.00,2.92,0.00
9,30,51,0.00,0.02,0.00,0.00,3.81,0.00
9,30,53,0.00,0.01,-0.00,0.00,3.11,0.01
9,30,54,0.00,-0.01,-0.00,0.00,3.51,0.01
9,30,55,0.00,-0.00,-0.00,0.00,3.75,0.00
9,30,56,0.00,-0.00,0.00,0.00,2.92,0.01
9,30,57,0.00,0.01,0.00,0.00,3.80,0.01
9,30,58,0.00,0.01,0.00,0.00,3.03,0.00
9,31,0,0.00,-0.01,-0.00,0.00,3.34,0.00
9,31,1,0.00,-0.02,-0.00,0.00,3.33,0.01
9,31,2,0.00,0.00,0.00,0.00,3.01,0.01
9,31,3,0.00,-0.00,-0.00,0.00,2.92,0.01
9,31,4,0.00,0.01,-0.00,0.00,3.88,0.01
9,31,6,0.00,-0.00,-0.00,0.00,2.92,0.00
9,31,7,0.00,0.00,0.00,0.00,3.92,0.01
9,31,8,0.00,-0.00,-0.00,0.00,3.00,0.00
9,31,9,0.00,0.01,0.00,0.00,3.72,0.01
9,31,10,0.00,-0.00,0.00,0.00,3.21,0.00
9,31,12,0.00,-0.00,-0.00,0.00,3.34,0.01
9,31,13,0.00,-0.01,-0.00,0.00,3.84,0.00
9,31,14,0.00,-0.01,-0.00,0.00,2.94,0.01
9,31,15,0.00,0.01,0.00,0.00,3.89,0.01
9,31,16,0.00,-0.00,0.00,0.00,3.09,0.01
9,31,17,0.00,-0.01,0.00,0.00,3.40,0.00
9,31,19,0.00,0.01,0.00,0.00,3.45,0.00
9,31,20,0.00,0.01,0.00,0.00,3.83,0.00
9,31,21,0.00,0.01,0.00,0.00,3.28,0.01
9,31,22,0.00,-0.01,-0.00,0.00,3.92,0.01
9,31,23,0.00,-0.01,-0.00,0.00,2.95,0.01
9,31,25,0.00,-0.00,0.00,0.00,3.73,0.01
9,31,26,0.00,0.00,0.00,0.00,3.09,0.01
9,31,27,0.00,-0.02,-0.00,0.00,3.05,0.01
9,31,28,0.00,0.02,0.00,0.00,3.91,0.00
9,31,29,0.00,0.01,0.00,0.00,2.95,0.01
9,31,31,0.00,-0.00,0.00,0.00,3.86,0.01
9,31,32,0.00,-0.01,-0.00,0.00,3.44,0.01
9,31,33,0.00,0.00,-0.00,0.00,3.54,0.01
9,31,34,0.00,0.02,0.00,0.00,3.07,0.01
9,31,35,0.00,-0.01,-0.00,0.00,4.06,0.01
9,31,36,0.00,0.00,-0.00,0.00,3.06,0.00
9,31,38,0.00,-0.01,0.00,0.00,3.42,0.01
9,31,39,0.00,0.00,0.00,0.00,3.63,0.01
9,31,40,0.00,-0.00,-0.00,0.00,3.06,0.01
9,31,41,0.00,0.02,0.00,0.00,3.88,0.01
9,31,42,0.00,0.00,-0.00,0.00,3.05,0.00
9,31,44,0.00,0.00,0.00,0.00,3.93,0.00
9,31,45,0.00,0.01,0.00,0.00,3.33,0.01
9,31,46,0.00,-0.01,-0.00,0.00,3.30,0.00
9,31,47,0.00,-0.01,-0.00,0.00,3.84,0.00
9,31,48,0.00,-0.02,-0.00,0.00,3.77,0.01
9,31,50,0.00,-0.00,0.00,0.00,3.01,0.01
9,31,51,0.00,0.01,-0.00,0.00,3.89,0.01
9,31,52,0.00,-0.00,-0.00,0.00,3.55,0.00
9,31,53,0.00,-0.00,-0.00,0.00,3.30,0.01
9,31,54,0.01,-0.01,-0.00,0.00,3.98,0.00
9,31,55,0.00,0.02,0.00,0.00,2.97,0.00
9,31,57,0.00,-0.01,-0.00,0.00,3.79,0.01
9,31,58,0.00,0.03,0.00,0.00,3.01,0.00
9,31,59,0.00,-0.01,-0.00,0.00,3.29,0.01
9,32,0,0.00,0.00,0.00,0.00,3.37,0.00
9,32,1,0.00,0.02,0.00,0.00,3.03,0.01
9,32,3,0.00,0.01,-0.00,0.00,3.55,0.01
9,32,4,0.00,0.01,0.00,0.00,3.59,0.01
9,32,5,0.00,0.01,0.00,0.00,3.08,0.00
